,Time,Dominant Freq.,X,Y,Amplitude,Phase,,Wavelength,Amp/Wave
3,4283,FALSE,19,1,1.969872985,-0.955881167,,0.052631579,37.42758672
0,4284,FALSE,17,0,1.824765112,-0.101452423,,0.058823529,31.02100691
1,4284,FALSE,19,0,1.835034483,-2.019203149,,0.052631579,34.86565517
2,4284,FALSE,20,0,2.155441439,0.885575849,,0.05,43.10882878
3,4284,FALSE,19,1,1.969901596,-0.960981786,,0.052631579,37.42813033
0,4285,FALSE,17,0,1.825434445,-0.105638559,,0.058823529,31.03238556
1,4285,FALSE,19,0,1.83554028,-2.023904265,,0.052631579,34.87526533
2,4285,FALSE,20,0,2.155456746,0.879743649,,0.05,43.10913493
3,4285,FALSE,19,1,1.96968289,-0.966099401,,0.052631579,37.42397491
0,4286,FALSE,17,0,1.825813792,-0.109688,,0.058823529,31.03883447
1,4286,FALSE,19,0,1.835715013,-2.029100944,,0.052631579,34.87858524
2,4286,FALSE,20,0,2.155751633,0.873803979,,0.05,43.11503267
3,4286,FALSE,19,1,1.969730816,-0.970894204,,0.052631579,37.4248855
0,4287,FALSE,17,0,1.826111839,-0.113877994,,0.058823529,31.04390127
1,4287,FALSE,19,0,1.836011202,-2.034116937,,0.052631579,34.88421285
2,4287,FALSE,20,0,2.155842084,0.867927805,,0.05,43.11684168
3,4287,FALSE,19,1,1.969732612,-0.976097044,,0.052631579,37.42491963
0,4288,FALSE,17,0,1.826559564,-0.118016616,,0.058823529,31.05151259
1,4288,FALSE,19,0,1.836447774,-2.039069743,,0.052631579,34.89250771
2,4288,FALSE,20,0,2.156093582,0.862217535,,0.05,43.12187164
3,4288,FALSE,19,1,1.96984271,-0.981083327,,0.052631579,37.42701149
0,4289,FALSE,17,0,1.826180896,-0.122162239,,0.058823529,31.04507523
1,4289,FALSE,19,0,1.836919686,-2.043963664,,0.052631579,34.90147404
2,4289,FALSE,20,0,2.156455702,0.856545754,,0.05,43.12911405
3,4289,FALSE,19,1,1.970102478,-0.98615773,,0.052631579,37.43194707
0,4290,FALSE,17,0,1.826444462,-0.126208366,,0.058823529,31.04955585
1,4290,FALSE,19,0,1.83747883,-2.048907036,,0.052631579,34.91209778
2,4290,FALSE,20,0,2.156872452,0.850957608,,0.05,43.13744903
3,4290,FALSE,19,1,1.970267039,-0.991113986,,0.052631579,37.43507374
0,4291,FALSE,17,0,1.826839224,-0.130166023,,0.058823529,31.0562668
1,4291,FALSE,19,0,1.837985623,-2.05405441,,0.052631579,34.92172684
2,4291,FALSE,20,0,2.157637154,0.845417246,,0.05,43.15274308
3,4291,FALSE,19,1,1.970639111,-0.996140097,,0.052631579,37.44214311
0,4292,FALSE,17,0,1.827033761,-0.134336206,,0.058823529,31.05957393
1,4292,FALSE,19,0,1.83853828,-2.058925532,,0.052631579,34.93222732
2,4292,FALSE,20,0,2.157957853,0.839662873,,0.05,43.15915705
3,4292,FALSE,19,1,1.971082055,-1.001048535,,0.052631579,37.45055904
0,4293,FALSE,17,0,1.827612016,-0.138248189,,0.058823529,31.06940427
1,4293,FALSE,19,0,1.838875216,-2.064027013,,0.052631579,34.93862911
2,4293,FALSE,20,0,2.158997737,0.83363737,,0.05,43.17995473
3,4293,FALSE,19,1,1.971118729,-1.006133417,,0.052631579,37.45125584
0,4294,FALSE,17,0,1.827902109,-0.142181591,,0.058823529,31.07433585
1,4294,FALSE,19,0,1.839237571,-2.069055057,,0.052631579,34.94551386
2,4294,FALSE,20,0,2.160169459,0.827714245,,0.05,43.20338917
3,4294,FALSE,19,1,1.971526567,-1.010928432,,0.052631579,37.45900478
0,4295,FALSE,17,0,1.828012572,-0.146766166,,0.058823529,31.07621373
1,4295,FALSE,19,0,1.839456209,-2.074357153,,0.052631579,34.94966796
2,4295,FALSE,20,0,2.16063653,0.821866886,,0.05,43.2127306
3,4295,FALSE,19,1,1.97150627,-1.016234388,,0.052631579,37.45861912
0,4296,FALSE,17,0,1.828450738,-0.150993375,,0.058823529,31.08366254
1,4296,FALSE,19,0,1.839477561,-2.079497035,,0.052631579,34.95007365
2,4296,FALSE,20,0,2.160769183,0.816014671,,0.05,43.21538367
3,4296,FALSE,19,1,1.971266576,-1.021127932,,0.052631579,37.45406494
0,4297,FALSE,17,0,1.82909589,-0.15530791,,0.058823529,31.09463013
1,4297,FALSE,19,0,1.839332793,-2.0844655,,0.052631579,34.94732307
2,4297,FALSE,20,0,2.161056977,0.810423468,,0.05,43.22113953
3,4297,FALSE,19,1,1.971469917,-1.026143627,,0.052631579,37.45792841
0,4298,FALSE,17,0,1.829348562,-0.159262844,,0.058823529,31.09892555
1,4298,FALSE,19,0,1.839849099,-2.089450061,,0.052631579,34.95713288
2,4298,FALSE,20,0,2.16151537,0.804999209,,0.05,43.2303074
3,4298,FALSE,19,1,1.971612698,-1.031177655,,0.052631579,37.46064126
0,4299,FALSE,17,0,1.829825731,-0.163340018,,0.058823529,31.10703742
1,4299,FALSE,19,0,1.840707858,-2.094329669,,0.052631579,34.97344931
2,4299,FALSE,20,0,2.161968115,0.799250859,,0.05,43.2393623
3,4299,FALSE,19,1,1.971748366,-1.036380439,,0.052631579,37.46321896
0,4300,FALSE,17,0,1.829927888,-0.167344949,,0.058823529,31.1087741
1,4300,FALSE,19,0,1.841218944,-2.099359891,,0.052631579,34.98315994
2,4300,FALSE,20,0,2.16262864,0.7934272,,0.05,43.25257279
3,4300,FALSE,19,1,1.971292709,-1.041348548,,0.052631579,37.45456147
0,4301,FALSE,17,0,1.830253688,-0.171350231,,0.058823529,31.1143127
1,4301,FALSE,19,0,1.84200232,-2.104317857,,0.052631579,34.99804408
2,4301,FALSE,20,0,2.163351941,0.787841083,,0.05,43.26703882
3,4301,FALSE,19,1,1.971155448,-1.046374649,,0.052631579,37.45195351
0,4302,FALSE,17,0,1.830751586,-0.175302515,,0.058823529,31.12277696
1,4302,FALSE,19,0,1.842211789,-2.109510207,,0.052631579,35.00202399
2,4302,FALSE,20,0,2.164003609,0.782168323,,0.05,43.28007217
3,4302,FALSE,19,1,1.970948125,-1.050985807,,0.052631579,37.44801438
0,4303,FALSE,17,0,1.831169452,-0.179241762,,0.058823529,31.12988068
1,4303,FALSE,19,0,1.842627853,-2.114983467,,0.052631579,35.00992921
2,4303,FALSE,20,0,2.164464889,0.776581934,,0.05,43.28929778
3,4303,FALSE,19,1,1.970532857,-1.056037065,,0.052631579,37.44012428
0,4304,FALSE,17,0,1.831043578,-0.183067026,,0.058823529,31.12774082
1,4304,FALSE,19,0,1.842569615,-2.120229752,,0.052631579,35.00882268
2,4304,FALSE,20,0,2.164822923,0.77095146,,0.05,43.29645847
3,4304,FALSE,19,1,1.970119146,-1.060831607,,0.052631579,37.43226377
0,4305,FALSE,17,0,1.831252787,-0.187057602,,0.058823529,31.13129739
1,4305,FALSE,19,0,1.842703377,-2.124992348,,0.052631579,35.01136416
2,4305,FALSE,20,0,2.164984339,0.765049441,,0.05,43.29968678
3,4305,FALSE,19,1,1.969961265,-1.065587068,,0.052631579,37.42926404
0,4306,FALSE,17,0,1.832219943,-0.190955192,,0.058823529,31.14773904
1,4306,FALSE,19,0,1.842765804,-2.130009932,,0.052631579,35.01255028
2,4306,FALSE,20,0,2.165609807,0.759350857,,0.05,43.31219614
3,4306,FALSE,19,1,1.969743926,-1.070737943,,0.052631579,37.42513459
0,4307,FALSE,17,0,1.832707809,-0.195085457,,0.058823529,31.15603274
1,4307,FALSE,19,0,1.84310036,-2.134722049,,0.052631579,35.01890685
2,4307,FALSE,20,0,2.166194851,0.753618835,,0.05,43.32389702
3,4307,FALSE,19,1,1.969504359,-1.075716082,,0.052631579,37.42058283
0,4308,FALSE,17,0,1.833085419,-0.199161695,,0.058823529,31.16245213
1,4308,FALSE,19,0,1.84343831,-2.13960111,,0.052631579,35.0253279
2,4308,FALSE,20,0,2.166356281,0.747890842,,0.05,43.32712563
3,4308,FALSE,19,1,1.968654588,-1.080842204,,0.052631579,37.40443717
0,4309,FALSE,17,0,1.833552473,-0.203111747,,0.058823529,31.17039204
1,4309,FALSE,19,0,1.844202728,-2.144569466,,0.052631579,35.03985183
2,4309,FALSE,20,0,2.166274875,0.742103485,,0.05,43.3254975
3,4309,FALSE,19,1,1.968202076,-1.085838419,,0.052631579,37.39583944
0,4310,FALSE,17,0,1.834477028,-0.207485513,,0.058823529,31.18610947
1,4310,FALSE,19,0,1.844747521,-2.149092408,,0.052631579,35.05020289
2,4310,FALSE,20,0,2.166911295,0.736411407,,0.05,43.33822589
3,4310,FALSE,19,1,1.968153897,-1.090940498,,0.052631579,37.39492405
0,4311,FALSE,17,0,1.834847968,-0.211471422,,0.058823529,31.19241545
1,4311,FALSE,19,0,1.845398961,-2.153878193,,0.052631579,35.06258025
2,4311,FALSE,20,0,2.166994799,0.730584678,,0.05,43.33989598
3,4311,FALSE,19,1,1.967935773,-1.095967482,,0.052631579,37.39077969
0,4312,FALSE,17,0,1.83494247,-0.215427589,,0.058823529,31.19402199
1,4312,FALSE,19,0,1.846101008,-2.15882136,,0.052631579,35.07591915
2,4312,FALSE,20,0,2.166634462,0.724662822,,0.05,43.33268924
3,4312,FALSE,19,1,1.968363769,-1.100857159,,0.052631579,37.39891162
0,4313,FALSE,17,0,1.835252521,-0.219309719,,0.058823529,31.19929286
1,4313,FALSE,19,0,1.846986493,-2.164148038,,0.052631579,35.09274337
2,4313,FALSE,20,0,2.16728563,0.71895635,,0.05,43.34571259
3,4313,FALSE,19,1,1.968935587,-1.105947152,,0.052631579,37.40977616
0,4314,FALSE,17,0,1.835704068,-0.223197747,,0.058823529,31.20696916
1,4314,FALSE,19,0,1.847372536,-2.169426445,,0.052631579,35.10007818
2,4314,FALSE,20,0,2.167509136,0.713345234,,0.05,43.35018271
3,4314,FALSE,19,1,1.968842171,-1.11093848,,0.052631579,37.40800126
0,4315,FALSE,17,0,1.835566484,-0.227200152,,0.058823529,31.20463022
1,4315,FALSE,19,0,1.848206802,-2.174679653,,0.052631579,35.11592923
2,4315,FALSE,20,0,2.168159702,0.707839599,,0.05,43.36319405
3,4315,FALSE,19,1,1.968561856,-1.115945435,,0.052631579,37.40267526
0,4316,FALSE,17,0,1.835846026,-0.231042293,,0.058823529,31.20938245
1,4316,FALSE,19,0,1.848727736,-2.179725397,,0.052631579,35.12582698
2,4316,FALSE,20,0,2.168565097,0.701979268,,0.05,43.37130194
3,4316,FALSE,19,1,1.968836946,-1.121332096,,0.052631579,37.40790197
0,4317,FALSE,17,0,1.836346747,-0.234959432,,0.058823529,31.21789469
1,4317,FALSE,19,0,1.849135608,-2.184630123,,0.052631579,35.13357654
2,4317,FALSE,20,0,2.16867701,0.696480609,,0.05,43.37354019
3,4317,FALSE,19,1,1.96939075,-1.126342805,,0.052631579,37.41842425
0,4318,FALSE,17,0,1.836529797,-0.238995028,,0.058823529,31.22100654
1,4318,FALSE,19,0,1.849252475,-2.189828083,,0.052631579,35.13579702
2,4318,FALSE,20,0,2.168616292,0.690920829,,0.05,43.37232585
3,4318,FALSE,19,1,1.969724398,-1.131485945,,0.052631579,37.42476355
0,4319,FALSE,17,0,1.836978921,-0.243216937,,0.058823529,31.22864166
1,4319,FALSE,19,0,1.849433879,-2.194610152,,0.052631579,35.13924369
2,4319,FALSE,20,0,2.168785165,0.685142277,,0.05,43.3757033
3,4319,FALSE,19,1,1.9696466,-1.136245204,,0.052631579,37.42328541
0,4320,FALSE,17,0,1.837676395,-0.247148293,,0.058823529,31.24049872
1,4320,FALSE,19,0,1.850235184,-2.199576712,,0.052631579,35.15446849
2,4320,FALSE,20,0,2.168992473,0.679365327,,0.05,43.37984945
3,4320,FALSE,19,1,1.970259675,-1.141405631,,0.052631579,37.43493383
0,4321,FALSE,17,0,1.837927167,-0.251069074,,0.058823529,31.24476184
1,4321,FALSE,19,0,1.850623584,-2.204792543,,0.052631579,35.1618481
2,4321,FALSE,20,0,2.168697546,0.67370745,,0.05,43.37395092
3,4321,FALSE,19,1,1.970677757,-1.146593498,,0.052631579,37.44287738
0,4322,FALSE,17,0,1.83761576,-0.255172067,,0.058823529,31.23946793
1,4322,FALSE,19,0,1.850542796,-2.210353094,,0.052631579,35.16031312
2,4322,FALSE,20,0,2.168780172,0.668210382,,0.05,43.37560345
3,4322,FALSE,19,1,1.971237108,-1.151545544,,0.052631579,37.45350505
0,4323,FALSE,17,0,1.837707532,-0.259306791,,0.058823529,31.24102804
1,4323,FALSE,19,0,1.850988484,-2.215688555,,0.052631579,35.1687812
2,4323,FALSE,20,0,2.16924964,0.662634137,,0.05,43.3849928
3,4323,FALSE,19,1,1.971463842,-1.156789074,,0.052631579,37.45781299
0,4324,FALSE,17,0,1.837913003,-0.263425848,,0.058823529,31.24452105
1,4324,FALSE,19,0,1.851352028,-2.220906332,,0.052631579,35.17568853
2,4324,FALSE,20,0,2.168933557,0.657005274,,0.05,43.37867114
3,4324,FALSE,19,1,1.971182501,-1.162178472,,0.052631579,37.45246752
0,4325,FALSE,17,0,1.838134417,-0.267520255,,0.058823529,31.2482851
1,4325,FALSE,19,0,1.851659756,-2.225928529,,0.052631579,35.18153536
2,4325,FALSE,20,0,2.168935619,0.651377186,,0.05,43.37871238
3,4325,FALSE,19,1,1.971204036,-1.167182568,,0.052631579,37.45287669
0,4326,FALSE,17,0,1.838347351,-0.271630309,,0.058823529,31.25190497
1,4326,FALSE,19,0,1.852221863,-2.231139105,,0.052631579,35.1922154
2,4326,FALSE,20,0,2.168666614,0.645770512,,0.05,43.37333227
3,4326,FALSE,19,1,1.971065921,-1.172363928,,0.052631579,37.45025251
0,4327,FALSE,17,0,1.83882737,-0.275906511,,0.058823529,31.26006529
1,4327,FALSE,19,0,1.85253345,-2.236293937,,0.052631579,35.19813555
2,4327,FALSE,20,0,2.168818544,0.640112901,,0.05,43.37637087
3,4327,FALSE,19,1,1.970800726,-1.177397898,,0.052631579,37.44521379
0,4328,FALSE,17,0,1.839334839,-0.279896112,,0.058823529,31.26869227
1,4328,FALSE,19,0,1.853013696,-2.241720028,,0.052631579,35.20726023
2,4328,FALSE,20,0,2.168893661,0.634583767,,0.05,43.37787322
3,4328,FALSE,19,1,1.970733994,-1.182371509,,0.052631579,37.44394588
0,4329,FALSE,17,0,1.839852678,-0.283761451,,0.058823529,31.27749552
1,4329,FALSE,19,0,1.853438714,-2.246834909,,0.052631579,35.21533557
2,4329,FALSE,20,0,2.169058479,0.629072889,,0.05,43.38116958
3,4329,FALSE,19,1,1.970933865,-1.18741337,,0.052631579,37.44774344
0,4330,FALSE,17,0,1.840120185,-0.287923169,,0.058823529,31.28204315
1,4330,FALSE,19,0,1.853488733,-2.252116927,,0.052631579,35.21628592
2,4330,FALSE,20,0,2.168966056,0.623717358,,0.05,43.37932112
3,4330,FALSE,19,1,1.97121398,-1.192469391,,0.052631579,37.45306562
0,4331,FALSE,17,0,1.840201825,-0.291741913,,0.058823529,31.28343102
1,4331,FALSE,19,0,1.853475622,-2.257415319,,0.052631579,35.21603682
2,4331,FALSE,20,0,2.168779064,0.618473443,,0.05,43.37558127
3,4331,FALSE,19,1,1.971090505,-1.197620874,,0.052631579,37.45071959
0,4332,FALSE,17,0,1.840727369,-0.295603839,,0.058823529,31.29236527
1,4332,FALSE,19,0,1.853721508,-2.262552123,,0.052631579,35.22070866
2,4332,FALSE,20,0,2.168756674,0.613079908,,0.05,43.37513347
3,4332,FALSE,19,1,1.971081928,-1.202966384,,0.052631579,37.45055664
0,4333,FALSE,17,0,1.841400183,-0.299285673,,0.058823529,31.30380312
1,4333,FALSE,19,0,1.853833454,-2.267627576,,0.052631579,35.22283563
2,4333,FALSE,20,0,2.168519465,0.60760718,,0.05,43.3703893
3,4333,FALSE,19,1,1.971342891,-1.20827453,,0.052631579,37.45551494
0,4334,FALSE,17,0,1.842065095,-0.303250101,,0.058823529,31.31510662
1,4334,FALSE,19,0,1.854322727,-2.272797787,,0.052631579,35.23213181
2,4334,FALSE,20,0,2.168959554,0.601937095,,0.05,43.37919107
3,4334,FALSE,19,1,1.970753834,-1.213664188,,0.052631579,37.44432284
0,4335,FALSE,17,0,1.843266898,-0.307332499,,0.058823529,31.33553726
1,4335,FALSE,19,0,1.85406286,-2.278120647,,0.052631579,35.22719434
2,4335,FALSE,20,0,2.169188136,0.596266173,,0.05,43.38376272
3,4335,FALSE,19,1,1.97070588,-1.21866313,,0.052631579,37.44341172
0,4336,FALSE,17,0,1.843515457,-0.311505772,,0.058823529,31.33976277
1,4336,FALSE,19,0,1.854726124,-2.283336499,,0.052631579,35.23979636
2,4336,FALSE,20,0,2.170118484,0.59058691,,0.05,43.40236967
3,4336,FALSE,19,1,1.970044886,-1.223390435,,0.052631579,37.43085284
0,4337,FALSE,17,0,1.84372947,-0.315756763,,0.058823529,31.34340099
1,4337,FALSE,19,0,1.854832302,-2.288661998,,0.052631579,35.24181374
2,4337,FALSE,20,0,2.170756185,0.584640667,,0.05,43.4151237
3,4337,FALSE,19,1,1.970036062,-1.228307424,,0.052631579,37.43068517
0,4338,FALSE,17,0,1.843867956,-0.319856594,,0.058823529,31.34575526
1,4338,FALSE,19,0,1.855597984,-2.29386538,,0.052631579,35.2563617
2,4338,FALSE,20,0,2.171738617,0.579048645,,0.05,43.43477234
3,4338,FALSE,19,1,1.969498415,-1.233107856,,0.052631579,37.42046989
0,4339,FALSE,17,0,1.844124437,-0.32402889,,0.058823529,31.35011542
1,4339,FALSE,19,0,1.856023511,-2.299120131,,0.052631579,35.2644467
2,4339,FALSE,20,0,2.17229288,0.573078779,,0.05,43.4458576
3,4339,FALSE,19,1,1.969514129,-1.237950644,,0.052631579,37.42076845
0,4340,FALSE,17,0,1.844092378,-0.327997253,,0.058823529,31.34957042
1,4340,FALSE,19,0,1.856064112,-2.304300684,,0.052631579,35.26521814
2,4340,FALSE,20,0,2.172903532,0.567287035,,0.05,43.45807065
3,4340,FALSE,19,1,1.969171071,-1.24317643,,0.052631579,37.41425035
0,4341,FALSE,17,0,1.844522004,-0.332155063,,0.058823529,31.35687407
1,4341,FALSE,19,0,1.856204623,-2.309252825,,0.052631579,35.26788784
2,4341,FALSE,20,0,2.173521464,0.561469006,,0.05,43.47042929
3,4341,FALSE,19,1,1.96919145,-1.24823551,,0.052631579,37.41463755
0,4342,FALSE,17,0,1.845086676,-0.336091849,,0.058823529,31.3664735
1,4342,FALSE,19,0,1.8564026,-2.314311961,,0.052631579,35.2716494
2,4342,FALSE,20,0,2.174076809,0.555580787,,0.05,43.48153619
3,4342,FALSE,19,1,1.969084205,-1.253078359,,0.052631579,37.4125999
0,4343,FALSE,17,0,1.846033187,-0.340159597,,0.058823529,31.38256417
1,4343,FALSE,19,0,1.856030775,-2.319177857,,0.052631579,35.26458473
2,4343,FALSE,20,0,2.174388095,0.549890995,,0.05,43.4877619
3,4343,FALSE,19,1,1.969064353,-1.258237828,,0.052631579,37.41222271
0,4344,FALSE,17,0,1.846176954,-0.344384816,,0.058823529,31.38500822
1,4344,FALSE,19,0,1.856562226,-2.324329613,,0.052631579,35.2746823
2,4344,FALSE,20,0,2.174643669,0.544353477,,0.05,43.49287337
3,4344,FALSE,19,1,1.9695876,-1.263496067,,0.052631579,37.42216439
0,4345,FALSE,17,0,1.846858318,-0.348576536,,0.058823529,31.3965914
1,4345,FALSE,19,0,1.85716233,-2.329365331,,0.052631579,35.28608428
2,4345,FALSE,20,0,2.175185353,0.538468071,,0.05,43.50370707
3,4345,FALSE,19,1,1.96936063,-1.268347245,,0.052631579,37.41785196
0,4346,FALSE,17,0,1.847092832,-0.352390611,,0.058823529,31.40057814
1,4346,FALSE,19,0,1.857395218,-2.334035319,,0.052631579,35.29050913
2,4346,FALSE,20,0,2.175201219,0.532695372,,0.05,43.50402439
3,4346,FALSE,19,1,1.969587003,-1.273356946,,0.052631579,37.42215306
0,4347,FALSE,17,0,1.847581463,-0.356258102,,0.058823529,31.40888488
1,4347,FALSE,19,0,1.8575558,-2.338910267,,0.052631579,35.29356021
2,4347,FALSE,20,0,2.175310047,0.527091395,,0.05,43.50620095
3,4347,FALSE,19,1,1.969921645,-1.278550661,,0.052631579,37.42851126
0,4348,FALSE,17,0,1.847872909,-0.360416245,,0.058823529,31.41383946
1,4348,FALSE,19,0,1.857583039,-2.343948294,,0.052631579,35.29407773
2,4348,FALSE,20,0,2.175823954,0.521408373,,0.05,43.51647907
3,4348,FALSE,19,1,1.970302717,-1.283629734,,0.052631579,37.43575163
0,4349,FALSE,17,0,1.847988063,-0.36423069,,0.058823529,31.41579708
1,4349,FALSE,19,0,1.858065411,-2.349143877,,0.052631579,35.30324281
2,4349,FALSE,20,0,2.176382828,0.515720069,,0.05,43.52765655
3,4349,FALSE,19,1,1.970951201,-1.28869764,,0.052631579,37.44807281
0,4350,FALSE,17,0,1.848852197,-0.3682526,,0.058823529,31.43048734
1,4350,FALSE,19,0,1.858411071,-2.354335112,,0.052631579,35.30981035
2,4350,FALSE,20,0,2.176722315,0.510012153,,0.05,43.53444629
3,4350,FALSE,19,1,1.971109145,-1.293995288,,0.052631579,37.45107375
0,4351,FALSE,17,0,1.848743901,-0.37258191,,0.058823529,31.42864632
1,4351,FALSE,19,0,1.858191123,-2.359508434,,0.052631579,35.30563135
2,4351,FALSE,20,0,2.177162238,0.504314129,,0.05,43.54324475
3,4351,FALSE,19,1,1.970863176,-1.299469921,,0.052631579,37.44640035
0,4352,FALSE,17,0,1.84903314,-0.376891715,,0.058823529,31.43356338
1,4352,FALSE,19,0,1.858830865,-2.364765321,,0.052631579,35.31778643
2,4352,FALSE,20,0,2.177709892,0.49868599,,0.05,43.55419784
3,4352,FALSE,19,1,1.97112159,-1.304732698,,0.052631579,37.4513102
0,4353,FALSE,17,0,1.848966507,-0.380889982,,0.058823529,31.43243062
1,4353,FALSE,19,0,1.858739273,-2.370011052,,0.052631579,35.31604619
2,4353,FALSE,20,0,2.178407916,0.492836614,,0.05,43.56815831
3,4353,FALSE,19,1,1.971272938,-1.309846546,,0.052631579,37.45418581
0,4354,FALSE,17,0,1.848784649,-0.384830139,,0.058823529,31.42933903
1,4354,FALSE,19,0,1.858652961,-2.375111808,,0.052631579,35.31440627
2,4354,FALSE,20,0,2.179085379,0.486859084,,0.05,43.58170758
3,4354,FALSE,19,1,1.971047033,-1.315047823,,0.052631579,37.44989362
0,4355,FALSE,17,0,1.848821423,-0.388996256,,0.058823529,31.4299642
1,4355,FALSE,19,0,1.859134894,-2.380178826,,0.052631579,35.32356298
2,4355,FALSE,20,0,2.179934668,0.481210841,,0.05,43.59869335
3,4355,FALSE,19,1,1.97092708,-1.320366459,,0.052631579,37.44761452
0,4356,FALSE,17,0,1.848954198,-0.393099521,,0.058823529,31.43222137
1,4356,FALSE,19,0,1.859015705,-2.385424451,,0.052631579,35.3212984
2,4356,FALSE,20,0,2.180527877,0.475366455,,0.05,43.61055754
3,4356,FALSE,19,1,1.970325027,-1.325689186,,0.052631579,37.43617551
0,4357,FALSE,17,0,1.849157389,-0.39715495,,0.058823529,31.43567562
1,4357,FALSE,19,0,1.858336398,-2.390545185,,0.052631579,35.30839156
2,4357,FALSE,20,0,2.181114484,0.469621214,,0.05,43.62228968
3,4357,FALSE,19,1,1.969755951,-1.331007981,,0.052631579,37.42536308
0,4358,FALSE,17,0,1.849138114,-0.400963024,,0.058823529,31.43534793
1,4358,FALSE,19,0,1.858530157,-2.395554573,,0.052631579,35.31207298
2,4358,FALSE,20,0,2.182037769,0.463837545,,0.05,43.64075538
3,4358,FALSE,19,1,1.969301423,-1.336265388,,0.052631579,37.41672704
0,4359,FALSE,17,0,1.849709161,-0.404931047,,0.058823529,31.44505574
1,4359,FALSE,19,0,1.858430811,-2.400582665,,0.052631579,35.3101854
2,4359,FALSE,20,0,2.182459945,0.458232976,,0.05,43.64919889
3,4359,FALSE,19,1,1.96942123,-1.341707843,,0.052631579,37.41900337
0,4360,FALSE,17,0,1.849818181,-0.408821453,,0.058823529,31.44690908
1,4360,FALSE,19,0,1.858674749,-2.405877425,,0.052631579,35.31482024
2,4360,FALSE,20,0,2.182778391,0.452404557,,0.05,43.65556783
3,4360,FALSE,19,1,1.969487456,-1.346841219,,0.052631579,37.42026166
0,4361,FALSE,17,0,1.84979012,-0.412595387,,0.058823529,31.44643204
1,4361,FALSE,19,0,1.858730261,-2.411035414,,0.052631579,35.31587495
2,4361,FALSE,20,0,2.183167872,0.446940484,,0.05,43.66335745
3,4361,FALSE,19,1,1.969514932,-1.352176448,,0.052631579,37.42078371
0,4362,FALSE,17,0,1.850047532,-0.416677144,,0.058823529,31.45080805
1,4362,FALSE,19,0,1.858910103,-2.416437812,,0.052631579,35.31929195
2,4362,FALSE,20,0,2.183963559,0.441285387,,0.05,43.67927119
3,4362,FALSE,19,1,1.969207014,-1.357275701,,0.052631579,37.41493326
0,4363,FALSE,17,0,1.850690228,-0.420578466,,0.058823529,31.46173387
1,4363,FALSE,19,0,1.858862724,-2.421775379,,0.052631579,35.31839176
2,4363,FALSE,20,0,2.184594096,0.435463426,,0.05,43.69188192
3,4363,FALSE,19,1,1.969627783,-1.362238448,,0.052631579,37.42292788
0,4364,FALSE,17,0,1.851282843,-0.424422533,,0.058823529,31.47180833
1,4364,FALSE,19,0,1.858946741,-2.427217636,,0.052631579,35.31998808
2,4364,FALSE,20,0,2.185038297,0.429550627,,0.05,43.70076595
3,4364,FALSE,19,1,1.969688443,-1.367316456,,0.052631579,37.42408042
0,4365,FALSE,17,0,1.852001613,-0.428293844,,0.058823529,31.48402742
1,4365,FALSE,19,0,1.859366216,-2.432568046,,0.052631579,35.3279581
2,4365,FALSE,20,0,2.185629311,0.423962415,,0.05,43.71258621
3,4365,FALSE,19,1,1.969905859,-1.372267727,,0.052631579,37.42821133
0,4366,FALSE,17,0,1.852478193,-0.432518524,,0.058823529,31.49212929
1,4366,FALSE,19,0,1.859396614,-2.437952129,,0.052631579,35.32853568
2,4366,FALSE,20,0,2.185957743,0.418274981,,0.05,43.71915486
3,4366,FALSE,19,1,1.96993839,-1.37757052,,0.052631579,37.42882941
0,4367,FALSE,17,0,1.853283557,-0.436712471,,0.058823529,31.50582046
1,4367,FALSE,19,0,1.85930844,-2.443048986,,0.052631579,35.32686036
2,4367,FALSE,20,0,2.18692142,0.412606067,,0.05,43.73842839
3,4367,FALSE,19,1,1.970043575,-1.382553835,,0.052631579,37.43082792
0,4368,FALSE,17,0,1.85354807,-0.440727509,,0.058823529,31.51031719
1,4368,FALSE,19,0,1.858806317,-2.448004128,,0.052631579,35.31732002
2,4368,FALSE,20,0,2.1873047,0.406835439,,0.05,43.74609399
3,4368,FALSE,19,1,1.970052748,-1.387873667,,0.052631579,37.43100222
0,4369,FALSE,17,0,1.853903372,-0.444787071,,0.058823529,31.51635732
1,4369,FALSE,19,0,1.858899671,-2.453147358,,0.052631579,35.31909374
2,4369,FALSE,20,0,2.187572441,0.401306896,,0.05,43.75144882
3,4369,FALSE,19,1,1.970877698,-1.393155529,,0.052631579,37.44667626
0,4370,FALSE,17,0,1.854340141,-0.448774995,,0.058823529,31.5237824
1,4370,FALSE,19,0,1.858855526,-2.458212475,,0.052631579,35.318255
2,4370,FALSE,20,0,2.188071821,0.395529354,,0.05,43.76143643
3,4370,FALSE,19,1,1.971274175,-1.398320261,,0.052631579,37.45420932
0,4371,FALSE,17,0,1.854806265,-0.452694083,,0.058823529,31.5317065
1,4371,FALSE,19,0,1.858852495,-2.463177747,,0.052631579,35.3181974
2,4371,FALSE,20,0,2.187777851,0.389614594,,0.05,43.75555702
3,4371,FALSE,19,1,1.971153894,-1.403421192,,0.052631579,37.45192399
0,4372,FALSE,17,0,1.855599853,-0.45674598,,0.058823529,31.5451975
1,4372,FALSE,19,0,1.858720903,-2.468259476,,0.052631579,35.31569716
